MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3974702,37.7924572,3.1140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3027.4280000,-0.0349498,-0.1255198,-3.1135683
MsgID.LOCAL_VELOCITY,3027.4280000,0.0001295,0.0000573,0.0000363
MsgID.GLOBAL_POSITION,0.0000000,-122.3974689,37.7924572,3.1050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3027.6780000,-0.0349466,-0.0295190,-3.1041059
MsgID.LOCAL_VELOCITY,3027.6780000,0.0001644,0.0000554,-0.0000105
MsgID.GLOBAL_POSITION,0.0000000,-122.3974688,37.7924572,3.0950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3027.9280000,-0.0314556,-0.0175087,-3.0944009
MsgID.LOCAL_VELOCITY,3027.9280000,0.0001291,0.0000157,0.0000176
MsgID.GLOBAL_POSITION,0.0000000,-122.3974686,37.7924577,3.0880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3028.1780000,0.0295304,-0.0152948,-3.0879359
MsgID.LOCAL_VELOCITY,3028.1780000,0.0001649,0.0000318,-0.0000128
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974701,37.7924576,3.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3028.4280000,-0.0188162,-0.1665466,-3.0834424
MsgID.LOCAL_VELOCITY,3028.4280000,0.0001037,0.0000511,0.0000104
MsgID.GLOBAL_POSITION,0.0000000,-122.3974711,37.7924560,3.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3028.6780000,-0.1808965,-0.2305106,-3.0817914
MsgID.LOCAL_VELOCITY,3028.6780000,0.0001150,0.0000105,0.0000405
MsgID.GLOBAL_POSITION,0.0000000,-122.3974708,37.7924566,3.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3028.9290000,-0.0883169,-0.1926927,-3.0816171
MsgID.LOCAL_VELOCITY,3028.9290000,0.0001104,0.0000471,-0.0000126
MsgID.GLOBAL_POSITION,0.0000000,-122.3974687,37.7924572,3.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3029.1790000,-0.0349458,0.0147222,-3.0820529
MsgID.LOCAL_VELOCITY,3029.1790000,0.0001286,0.0000458,-0.0000959
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974686,37.7924572,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3029.4290000,-0.0322369,-0.0318808,-3.0824287
MsgID.LOCAL_VELOCITY,3029.4290000,0.0000969,0.0000165,0.0000416
MsgID.GLOBAL_POSITION,0.0000000,-122.3974691,37.7924575,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3029.6790000,0.0028756,-0.0252220,-3.0824542
MsgID.LOCAL_VELOCITY,3029.6790000,0.0001265,0.0000370,0.0000189
MsgID.GLOBAL_POSITION,0.0000000,-122.3974676,37.7924566,3.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3029.9290000,-0.1296627,0.0791190,-3.0807433
MsgID.LOCAL_VELOCITY,3029.9290000,0.0001110,0.0000491,0.0000040
MsgID.GLOBAL_POSITION,0.0000000,-122.3974685,37.7924559,3.0750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3030.1790000,-0.1675868,-0.0053392,-3.0744669
MsgID.LOCAL_VELOCITY,3030.1790000,0.0000907,0.0000499,-0.0000949
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974689,37.7924575,3.0610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3030.4290000,0.0105123,-0.0249043,-3.0588100
MsgID.LOCAL_VELOCITY,3030.4290000,0.0000984,0.0000088,0.0000227
MsgID.GLOBAL_POSITION,0.0000000,-122.3974677,37.7924578,3.0410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3030.6790000,0.0216371,0.0926567,-3.0377173
MsgID.LOCAL_VELOCITY,3030.6790000,0.0001216,-0.0000141,-0.0000813
MsgID.GLOBAL_POSITION,0.0000000,-122.3974675,37.7924574,3.0120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3030.9290000,0.0037788,0.0758418,-3.0083802
MsgID.LOCAL_VELOCITY,3030.9290000,0.0001734,0.0000465,0.0000327
MsgID.GLOBAL_POSITION,0.0000000,-122.3974678,37.7924585,2.9860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3031.1790000,0.1145635,0.0688677,-2.9826918
MsgID.LOCAL_VELOCITY,3031.1790000,0.0001940,0.0000786,0.0000050
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974689,37.7924567,2.9610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3031.4290000,-0.1210985,-0.0731296,-2.9595163
MsgID.LOCAL_VELOCITY,3031.4290000,0.0001030,0.0000424,0.0000205
MsgID.GLOBAL_POSITION,0.0000000,-122.3974708,37.7924565,2.9500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3031.6790000,-0.0791274,-0.2084699,-2.9494758
MsgID.LOCAL_VELOCITY,3031.6790000,0.0001555,0.0000441,-0.0000202
MsgID.GLOBAL_POSITION,0.0000000,-122.3974708,37.7924584,2.9510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3031.9300000,0.0915595,-0.2162548,-2.9533899
MsgID.LOCAL_VELOCITY,3031.9300000,0.0001209,-0.0000101,-0.0000776
MsgID.GLOBAL_POSITION,0.0000000,-122.3974713,37.7924572,2.9680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3032.1800000,-0.0432505,-0.2299939,-2.9712498
MsgID.LOCAL_VELOCITY,3032.1800000,0.0001037,0.0000065,0.0000416
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974688,37.7924581,3.0010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3032.4300000,0.0833414,-0.0022292,-3.0063949
MsgID.LOCAL_VELOCITY,3032.4300000,0.0001151,0.0000268,0.0000205
MsgID.GLOBAL_POSITION,0.0000000,-122.3974679,37.7924583,3.0400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3032.6800000,0.0630724,0.0571529,-3.0467186
MsgID.LOCAL_VELOCITY,3032.6800000,0.0000806,0.0000411,-0.0000200
MsgID.GLOBAL_POSITION,0.0000000,-122.3974676,37.7924569,3.0900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3032.9300000,-0.0684653,0.0890695,-3.0972757
MsgID.LOCAL_VELOCITY,3032.9300000,0.0000932,0.0000022,0.0000189
MsgID.GLOBAL_POSITION,0.0000000,-122.3974672,37.7924570,3.1340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3033.1800000,-0.0727997,0.1146011,-3.1402774
MsgID.LOCAL_VELOCITY,3033.1800000,0.0001481,0.0000541,0.0000314
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974679,37.7924560,3.1760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3033.4300000,-0.1563863,0.0575329,-3.1806629
MsgID.LOCAL_VELOCITY,3033.4300000,0.0001055,0.0000170,0.0000183
MsgID.GLOBAL_POSITION,0.0000000,-122.3974679,37.7924573,3.2010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3033.6800000,-0.0155152,0.0334030,-3.2041862
MsgID.LOCAL_VELOCITY,3033.6800000,0.0001197,-0.0000007,0.0000238
MsgID.GLOBAL_POSITION,0.0000000,-122.3974705,37.7924574,3.2120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3033.9300000,-0.0250008,-0.1933325,-3.2123780
MsgID.LOCAL_VELOCITY,3033.9300000,0.0001149,0.0000730,-0.0001055
MsgID.GLOBAL_POSITION,0.0000000,-122.3974694,37.7924572,3.2030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3034.1800000,-0.0349452,-0.0424374,-3.2013879
MsgID.LOCAL_VELOCITY,3034.1800000,0.0001260,-0.0000112,-0.0000794
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974672,37.7924572,3.1740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3034.4300000,-0.0478650,0.1168178,-3.1697500
MsgID.LOCAL_VELOCITY,3034.4300000,0.0001245,0.0000265,0.0000175
MsgID.GLOBAL_POSITION,0.0000000,-122.3974685,37.7924569,3.1340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3034.6800000,-0.0588713,-0.0248239,-3.1282127
MsgID.LOCAL_VELOCITY,3034.6800000,0.0000867,0.0000488,-0.0000933
MsgID.GLOBAL_POSITION,0.0000000,-122.3974697,37.7924583,3.0800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3034.9300000,0.1103689,-0.1013134,-3.0733781
MsgID.LOCAL_VELOCITY,3034.9300000,0.0000934,0.0000100,0.0000454
MsgID.GLOBAL_POSITION,0.0000000,-122.3974702,37.7924586,3.0300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3035.1810000,0.1050948,-0.1530556,-3.0235245
MsgID.LOCAL_VELOCITY,3035.1810000,0.0001115,0.0000574,0.0000113
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974690,37.7924574,2.9800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3035.4310000,-0.0228117,-0.0113462,-2.9749725
MsgID.LOCAL_VELOCITY,3035.4310000,0.0000920,0.0000323,0.0000230
MsgID.GLOBAL_POSITION,0.0000000,-122.3974677,37.7924575,2.9440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3035.6810000,0.0020316,0.0574171,-2.9407692
MsgID.LOCAL_VELOCITY,3035.6810000,0.0001338,0.0000195,0.0000194
MsgID.GLOBAL_POSITION,0.0000000,-122.3974706,37.7924567,2.9170000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3035.9310000,-0.1138343,-0.1943270,-2.9148765
MsgID.LOCAL_VELOCITY,3035.9310000,0.0001501,0.0000643,0.0000174
MsgID.GLOBAL_POSITION,0.0000000,-122.3974691,37.7924559,2.9020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3036.1810000,-0.1737679,-0.0221756,-2.9009807
MsgID.LOCAL_VELOCITY,3036.1810000,0.0001159,0.0000360,-0.0000758
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974680,37.7924571,2.8950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3036.4310000,-0.0432224,0.0308874,-2.8953428
MsgID.LOCAL_VELOCITY,3036.4310000,0.0001308,0.0000745,-0.0000966
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924572,2.8980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3036.6810000,-0.0349452,-0.0683105,-2.8992333
MsgID.LOCAL_VELOCITY,3036.6810000,0.0001062,0.0000580,-0.0000925
MsgID.GLOBAL_POSITION,0.0000000,-122.3974695,37.7924573,2.9100000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3036.9310000,-0.0127558,-0.0974442,-2.9121628
MsgID.LOCAL_VELOCITY,3036.9310000,0.0000983,0.0000064,0.0000212
MsgID.GLOBAL_POSITION,0.0000000,-122.3974704,37.7924584,2.9270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3037.1810000,0.1098868,-0.1775301,-2.9299715
MsgID.LOCAL_VELOCITY,3037.1810000,0.0001124,0.0000548,0.0000093
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974708,37.7924588,2.9490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3037.4320000,0.1280628,-0.2096298,-2.9528246
MsgID.LOCAL_VELOCITY,3037.4320000,0.0001085,0.0000171,-0.0000549
MsgID.GLOBAL_POSITION,0.0000000,-122.3974714,37.7924579,2.9710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3037.6820000,0.0242449,-0.2480209,-2.9741740
MsgID.LOCAL_VELOCITY,3037.6820000,0.0001312,0.0000146,0.0000275
MsgID.GLOBAL_POSITION,0.0000000,-122.3974697,37.7924570,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3037.9320000,-0.0722322,-0.0811522,-2.9955168
MsgID.LOCAL_VELOCITY,3037.9320000,0.0000871,0.0000455,-0.0000962
MsgID.GLOBAL_POSITION,0.0000000,-122.3974680,37.7924570,3.0110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3038.1820000,-0.0524317,0.0594665,-3.0143549
MsgID.LOCAL_VELOCITY,3038.1820000,0.0001029,0.0000504,-0.0000153
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974684,37.7924565,3.0300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3038.4320000,-0.1396257,-0.0245123,-3.0325685
MsgID.LOCAL_VELOCITY,3038.4320000,0.0001146,0.0000049,0.0000438
MsgID.GLOBAL_POSITION,0.0000000,-122.3974707,37.7924562,3.0460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3038.6820000,-0.1141720,-0.1981721,-3.0484815
MsgID.LOCAL_VELOCITY,3038.6820000,0.0001336,0.0000177,0.0000241
MsgID.GLOBAL_POSITION,0.0000000,-122.3974686,37.7924583,3.0610000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3038.9320000,0.0896431,0.0295265,-3.0633092
MsgID.LOCAL_VELOCITY,3038.9320000,0.0000955,0.0000103,0.0000415
MsgID.GLOBAL_POSITION,0.0000000,-122.3974672,37.7924568,3.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3039.1820000,-0.1097323,0.1123873,-3.0758326
MsgID.LOCAL_VELOCITY,3039.1820000,0.0001100,0.0000720,0.0000207
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974685,37.7924566,3.0860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3039.4320000,-0.0649387,-0.0233797,-3.0877521
MsgID.LOCAL_VELOCITY,3039.4320000,0.0001020,0.0000588,-0.0000152
MsgID.GLOBAL_POSITION,0.0000000,-122.3974698,37.7924586,3.0980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3039.6820000,0.1115834,-0.1203366,-3.1001139
MsgID.LOCAL_VELOCITY,3039.6820000,0.0000856,0.0000433,-0.0000950
MsgID.GLOBAL_POSITION,0.0000000,-122.3974699,37.7924572,3.1120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3039.9320000,-0.0639043,-0.1177535,-3.1139293
MsgID.LOCAL_VELOCITY,3039.9320000,0.0001215,0.0000789,-0.0000941
MsgID.GLOBAL_POSITION,0.0000000,-122.3974684,37.7924565,3.1240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3040.1820000,-0.0990584,0.0322296,-3.1265125
MsgID.LOCAL_VELOCITY,3040.1820000,0.0001063,0.0000523,0.0000218
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974682,37.7924569,3.1340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3040.4330000,-0.0740130,-0.0032515,-3.1349959
MsgID.LOCAL_VELOCITY,3040.4330000,0.0001686,0.0000712,-0.0000909
MsgID.GLOBAL_POSITION,0.0000000,-122.3974707,37.7924568,3.1360000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3040.6830000,-0.0699914,-0.1873358,-3.1364205
MsgID.LOCAL_VELOCITY,3040.6830000,0.0001594,0.0000322,0.0000231
MsgID.GLOBAL_POSITION,0.0000000,-122.3974685,37.7924572,3.1300000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3040.9330000,-0.0350244,0.0314763,-3.1291270
MsgID.LOCAL_VELOCITY,3040.9330000,0.0000915,0.0000020,0.0000347
MsgID.GLOBAL_POSITION,0.0000000,-122.3974675,37.7924572,3.1150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3041.1830000,-0.0349452,0.0913302,-3.1129630
MsgID.LOCAL_VELOCITY,3041.1830000,0.0001288,0.0000540,0.0000207
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974677,37.7924572,3.0930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3041.4330000,-0.0349452,0.0535243,-3.0897956
MsgID.LOCAL_VELOCITY,3041.4330000,0.0001659,0.0000360,-0.0000139
MsgID.GLOBAL_POSITION,0.0000000,-122.3974699,37.7924572,3.0640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3041.6830000,-0.0349452,-0.1404756,-3.0600190
MsgID.LOCAL_VELOCITY,3041.6830000,0.0000952,0.0000054,0.0000407
MsgID.GLOBAL_POSITION,0.0000000,-122.3974702,37.7924572,3.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3041.9330000,-0.0346295,-0.1410815,-3.0270376
MsgID.LOCAL_VELOCITY,3041.9330000,0.0001278,0.0000744,-0.0000155
MsgID.GLOBAL_POSITION,0.0000000,-122.3974697,37.7924572,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3042.1830000,-0.0349751,-0.1001825,-2.9927676
MsgID.LOCAL_VELOCITY,3042.1830000,0.0001440,0.0000232,0.0000215
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924570,2.9660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3042.4330000,-0.0670915,-0.0680686,-2.9631240
MsgID.LOCAL_VELOCITY,3042.4330000,0.0001188,0.0000571,-0.0000111
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924568,2.9420000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3042.6830000,-0.0753380,-0.0688762,-2.9407511
MsgID.LOCAL_VELOCITY,3042.6830000,0.0001419,0.0000398,0.0000350
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924567,2.9290000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3042.9330000,-0.1099871,-0.0689195,-2.9283915
MsgID.LOCAL_VELOCITY,3042.9330000,0.0001123,0.0000124,0.0000357
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924556,2.9230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3043.1840000,-0.2129473,-0.0689896,-2.9229703
MsgID.LOCAL_VELOCITY,3043.1840000,0.0000805,0.0000579,0.0000316
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974695,37.7924567,2.9210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3043.4340000,-0.0657766,-0.0998475,-2.9218211
MsgID.LOCAL_VELOCITY,3043.4340000,0.0000937,0.0000555,-0.0000944
MsgID.GLOBAL_POSITION,0.0000000,-122.3974710,37.7924575,2.9220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3043.6840000,-0.0050176,-0.2211206,-2.9223990
MsgID.LOCAL_VELOCITY,3043.6840000,0.0001174,0.0000823,-0.0000902
MsgID.GLOBAL_POSITION,0.0000000,-122.3974698,37.7924572,2.9230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3043.9340000,-0.0349397,-0.1002660,-2.9236314
MsgID.LOCAL_VELOCITY,3043.9340000,0.0001730,0.0000584,0.0000145
MsgID.GLOBAL_POSITION,0.0000000,-122.3974695,37.7924572,2.9250000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3044.1840000,-0.0349454,-0.0942690,-2.9258318
MsgID.LOCAL_VELOCITY,3044.1840000,0.0001107,0.0000261,0.0000236
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974694,37.7924572,2.9290000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3044.4340000,-0.0352692,-0.0720000,-2.9298422
MsgID.LOCAL_VELOCITY,3044.4340000,0.0000969,0.0000065,0.0000236
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924572,2.9370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3044.6840000,-0.0344708,-0.0689894,-2.9383640
MsgID.LOCAL_VELOCITY,3044.6840000,0.0001341,0.0000931,-0.0000954
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924575,2.9500000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3044.9340000,0.0118713,-0.0689818,-2.9526041
MsgID.LOCAL_VELOCITY,3044.9340000,0.0000997,0.0000615,0.0000084
MsgID.GLOBAL_POSITION,0.0000000,-122.3974685,37.7924580,2.9740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3045.1840000,0.0455565,0.0186229,-2.9781425
MsgID.LOCAL_VELOCITY,3045.1840000,0.0001586,0.0000319,0.0000223
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974685,37.7924575,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974681,37.7924574,3.0060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3045.4350000,-0.0215506,0.0180804,-3.0119274
MsgID.LOCAL_VELOCITY,3045.4350000,0.0000936,0.0000430,-0.0000128
MsgID.GLOBAL_POSITION,0.0000000,-122.3974707,37.7924572,3.0530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3045.6850000,-0.0349452,-0.1988903,-3.0581410
MsgID.LOCAL_VELOCITY,3045.6850000,0.0000975,0.0000308,0.0000256
MsgID.GLOBAL_POSITION,0.0000000,-122.3974699,37.7924572,3.0970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,3045.9350000,-0.0335108,-0.1072830,-3.1038740
MsgID.LOCAL_VELOCITY,3045.9350000,0.0001056,0.0000418,0.0000238
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7924581,3.1460000
